,TimeISO,01'HZ00'V100_Aussentemp.,01'Rl02'M101_Sollwert_Raumtemp.Aula_Tableau,01'H200'M800_Aula_RT.-unten,01'H200'M801_Aula_RT.-oben
14/1/2016 0:00,2016-01-14T00:00:00,2.709166667,22.22333333,26.98,18.1
14/1/2016 1:00,2016-01-14T01:00:00,2.175,22.22583333,26.95083333,18.03333333
14/1/2016 2:00,2016-01-14T02:00:00,2.489166667,22.22833333,26.91083333,17.985
14/1/2016 3:00,2016-01-14T03:00:00,1.963333333,22.22833333,26.8825,17.91
14/1/2016 4:00,2016-01-14T04:00:00,2.003333333,22.22833333,26.8425,17.84916667
14/1/2016 5:00,2016-01-14T05:00:00,1.715833333,22.23,26.81583333,17.82083333
14/1/2016 6:00,2016-01-14T06:00:00,1.318333333,22.22916667,26.79166667,17.79583333
14/1/2016 7:00,2016-01-14T07:00:00,1.1025,22.22583333,26.79,18.205
14/1/2016 8:00,2016-01-14T08:00:00,0.3475,22.22,26.795,18.58333333
14/1/2016 9:00,2016-01-14T09:00:00,0.218333333,22.22416667,26.81666667,18.68916667
14/1/2016 10:00,2016-01-14T10:00:00,0.845833333,22.22916667,26.82083333,18.78083333
14/1/2016 11:00,2016-01-14T11:00:00,1.979166667,22.23,26.84333333,18.66583333
14/1/2016 12:00,2016-01-14T12:00:00,3.3,22.23,26.9075,18.5975
14/1/2016 13:00,2016-01-14T13:00:00,4.370833333,22.23,26.89833333,18.35833333
14/1/2016 14:00,2016-01-14T14:00:00,5.213333333,22.23,26.96,18.33416667
14/1/2016 15:00,2016-01-14T15:00:00,5.380833333,22.23,27.31583333,18.57416667
14/1/2016 16:00,2016-01-14T16:00:00,5.340833333,22.23,27.50333333,18.7075
14/1/2016 17:00,2016-01-14T17:00:00,4.935833333,22.23,27.57666667,18.79
14/1/2016 18:00,2016-01-14T18:00:00,4.564166667,22.23,27.63833333,18.7375
14/1/2016 19:00,2016-01-14T19:00:00,4.080833333,22.22916667,28.1125,18.69333333
14/1/2016 20:00,2016-01-14T20:00:00,3.95,22.22,29.5575,19.55666667
14/1/2016 21:00,2016-01-14T21:00:00,3.745833333,22.21833333,29.245,19.46583333
14/1/2016 22:00,2016-01-14T22:00:00,3.585,22.21333333,28.34583333,18.69583333
14/1/2016 23:00,2016-01-14T23:00:00,3.485833333,22.21166667,27.9175,18.67
15/1/2016 0:00,2016-01-15T00:00:00,2.94,22.21416667,27.66333333,18.625
15/1/2016 1:00,2016-01-15T01:00:00,3.084166667,22.22,27.47333333,18.60083333
15/1/2016 2:00,2016-01-15T02:00:00,2.5075,22.22,27.34833333,18.425
15/1/2016 3:00,2016-01-15T03:00:00,2.579166667,22.22,27.27916667,18.265
15/1/2016 4:00,2016-01-15T04:00:00,1.599166667,22.22,27.2325,18.16666667
15/1/2016 5:00,2016-01-15T05:00:00,1.528333333,22.22666667,27.19333333,18.16833333
15/1/2016 6:00,2016-01-15T06:00:00,2.206666667,22.225,27.15416667,18.17583333
15/1/2016 7:00,2016-01-15T07:00:00,2.276666667,22.22083333,27.13,18.57
15/1/2016 8:00,2016-01-15T08:00:00,1.605833333,22.21833333,27.1225,18.7525
15/1/2016 9:00,2016-01-15T09:00:00,1.415833333,22.22,27.1175,18.88666667
15/1/2016 10:00,2016-01-15T10:00:00,1.501666667,22.22416667,27.1,18.84916667
15/1/2016 11:00,2016-01-15T11:00:00,1.5425,22.22083333,27.13833333,18.78916667
15/1/2016 12:00,2016-01-15T12:00:00,1.828333333,22.22083333,27.35333333,18.88666667
15/1/2016 13:00,2016-01-15T13:00:00,1.840833333,22.22166667,27.715,18.93583333
15/1/2016 14:00,2016-01-15T14:00:00,1.470833333,22.21666667,27.76666667,19.16166667
15/1/2016 15:00,2016-01-15T15:00:00,1.365,22.21083333,27.745,19.29583333
15/1/2016 16:00,2016-01-15T16:00:00,1.545,22.21333333,27.5675,19.25583333
15/1/2016 17:00,2016-01-15T17:00:00,1.529166667,22.21666667,27.4425,19.18333333
15/1/2016 18:00,2016-01-15T18:00:00,1.793333333,22.21333333,27.36416667,19.06083333
15/1/2016 19:00,2016-01-15T19:00:00,1.579166667,22.21,27.29833333,19.0675
15/1/2016 20:00,2016-01-15T20:00:00,1.5325,22.21,27.24666667,18.94
15/1/2016 21:00,2016-01-15T21:00:00,1.838333333,22.21,27.20666667,18.8425
15/1/2016 22:00,2016-01-15T22:00:00,1.780833333,22.21166667,27.16083333,18.7
15/1/2016 23:00,2016-01-15T23:00:00,1.186666667,22.21,27.12,18.68083333
16/1/2016 0:00,2016-01-16T00:00:00,1.056666667,22.21083333,27.095,18.67583333
16/1/2016 1:00,2016-01-16T01:00:00,1.249166667,22.21666667,27.065,18.67833333
16/1/2016 2:00,2016-01-16T02:00:00,1.121666667,22.2175,27.04333333,18.63333333
16/1/2016 3:00,2016-01-16T03:00:00,1.1475,22.2225,27.02,18.66833333
16/1/2016 4:00,2016-01-16T04:00:00,1.25,22.22666667,26.995,18.57916667
16/1/2016 5:00,2016-01-16T05:00:00,1.145,22.22666667,26.97666667,18.58
16/1/2016 6:00,2016-01-16T06:00:00,1.2425,22.2225,26.94833333,18.54
16/1/2016 7:00,2016-01-16T07:00:00,0.9225,22.22583333,26.9125,18.3375
16/1/2016 8:00,2016-01-16T08:00:00,1.214166667,22.215,26.88666667,18.29583333
16/1/2016 9:00,2016-01-16T09:00:00,1.425,22.2025,26.86916667,18.32166667
16/1/2016 10:00,2016-01-16T10:00:00,1.27,22.20333333,26.84,18.0475
16/1/2016 11:00,2016-01-16T11:00:00,2.120833333,22.2075,26.815,18.14083333
16/1/2016 12:00,2016-01-16T12:00:00,3.016666667,22.21,26.80833333,18.08666667
16/1/2016 13:00,2016-01-16T13:00:00,4.06,22.2175,26.79833333,18
16/1/2016 14:00,2016-01-16T14:00:00,4.09,22.22166667,26.785,17.81583333
16/1/2016 15:00,2016-01-16T15:00:00,3.399166667,22.22,26.7675,17.7875
16/1/2016 16:00,2016-01-16T16:00:00,3.289166667,22.21916667,26.755,17.8075
16/1/2016 17:00,2016-01-16T17:00:00,2.661666667,22.21666667,26.74166667,17.8775
16/1/2016 18:00,2016-01-16T18:00:00,1.989166667,22.21666667,26.7175,17.93083333
16/1/2016 19:00,2016-01-16T19:00:00,1.981666667,22.21916667,26.7,18.11583333
16/1/2016 20:00,2016-01-16T20:00:00,2.045833333,22.2125,26.69166667,18.16333333
16/1/2016 21:00,2016-01-16T21:00:00,1.8775,22.215,26.675,18.18833333
16/1/2016 22:00,2016-01-16T22:00:00,1.604166667,22.20666667,26.655,18.1825
16/1/2016 23:00,2016-01-16T23:00:00,1.376666667,22.20083333,26.64333333,18.22083333
17/1/2016 0:00,2016-01-17T00:00:00,0.87,22.20333333,26.6275,18.19833333
17/1/2016 1:00,2016-01-17T01:00:00,0.694166667,22.205,26.6,18.1525
17/1/2016 2:00,2016-01-17T02:00:00,0.856666667,22.20083333,26.57,18.11166667
17/1/2016 3:00,2016-01-17T03:00:00,1.141666667,22.21,26.56833333,18.13583333
17/1/2016 4:00,2016-01-17T04:00:00,1.06,22.21333333,26.54833333,18.2
17/1/2016 5:00,2016-01-17T05:00:00,0.905833333,22.21083333,26.535,18.19416667
17/1/2016 6:00,2016-01-17T06:00:00,0.7625,22.21333333,26.525,18.1875
17/1/2016 7:00,2016-01-17T07:00:00,0.7275,22.22166667,26.5125,18.13
17/1/2016 8:00,2016-01-17T08:00:00,0.333333333,22.22166667,26.5025,18.2
17/1/2016 9:00,2016-01-17T09:00:00,0.0925,22.22833333,26.5,18.1875
17/1/2016 10:00,2016-01-17T10:00:00,-0.104166667,22.23,26.48666667,18.23916667
17/1/2016 11:00,2016-01-17T11:00:00,-0.136666667,22.22166667,26.48,18.18666667
17/1/2016 12:00,2016-01-17T12:00:00,-0.04,22.2175,26.48333333,18.18833333
17/1/2016 13:00,2016-01-17T13:00:00,-0.2625,22.20083333,26.48166667,18.18416667
17/1/2016 14:00,2016-01-17T14:00:00,0.178333333,22.2,26.49166667,18.1725
17/1/2016 15:00,2016-01-17T15:00:00,-0.279166667,22.20083333,26.5,18.21
17/1/2016 16:00,2016-01-17T16:00:00,0.0625,22.20583333,26.485,18.03083333
17/1/2016 17:00,2016-01-17T17:00:00,-0.605,22.21583333,26.46,18.0175
17/1/2016 18:00,2016-01-17T18:00:00,-0.720833333,22.21083333,26.43833333,18.00666667
17/1/2016 19:00,2016-01-17T19:00:00,-0.861666667,22.21666667,26.4275,18.00666667
17/1/2016 20:00,2016-01-17T20:00:00,-0.52,22.2225,26.39833333,17.9725
17/1/2016 21:00,2016-01-17T21:00:00,-0.364166667,22.23,26.385,17.99166667
17/1/2016 22:00,2016-01-17T22:00:00,-0.394166667,22.23916667,26.38,18.01416667
17/1/2016 23:00,2016-01-17T23:00:00,-0.821666667,22.24,26.3575,17.92416667
18/1/2016 0:00,2016-01-18T00:00:00,-0.3275,22.24,26.3275,17.89583333
18/1/2016 1:00,2016-01-18T01:00:00,-0.053333333,22.24,26.32,17.87416667
18/1/2016 2:00,2016-01-18T02:00:00,-0.606666667,22.2325,26.31,18.01666667
18/1/2016 3:00,2016-01-18T03:00:00,-1.246666667,22.23166667,26.3,18.05416667
18/1/2016 4:00,2016-01-18T04:00:00,-0.8675,22.235,26.28833333,17.94166667
18/1/2016 5:00,2016-01-18T05:00:00,-0.394166667,22.23916667,26.27,17.96166667
18/1/2016 6:00,2016-01-18T06:00:00,-0.8725,22.23166667,26.255,18.01833333
18/1/2016 7:00,2016-01-18T07:00:00,-2.1125,22.22666667,26.32416667,18.35916667
18/1/2016 8:00,2016-01-18T08:00:00,-2.959166667,22.235,26.79916667,19.18583333
18/1/2016 9:00,2016-01-18T09:00:00,-3.103333333,22.23916667,26.735,18.71916667
18/1/2016 10:00,2016-01-18T10:00:00,-2.083333333,22.24,26.57,18.42833333
18/1/2016 11:00,2016-01-18T11:00:00,-1.575833333,22.24083333,26.49083333,18.2575
18/1/2016 12:00,2016-01-18T12:00:00,-0.843333333,22.23166667,26.90416667,18.94416667
18/1/2016 13:00,2016-01-18T13:00:00,-0.124166667,22.23,27.3975,19.6125
18/1/2016 14:00,2016-01-18T14:00:00,0.4225,22.23,27.405,19.00333333
18/1/2016 15:00,2016-01-18T15:00:00,0.339166667,22.23,27.4375,18.98916667
18/1/2016 16:00,2016-01-18T16:00:00,-0.121666667,22.23,27.475,19.12416667
18/1/2016 17:00,2016-01-18T17:00:00,-1.4575,22.23,27.49333333,19.13083333
18/1/2016 18:00,2016-01-18T18:00:00,-2.3825,22.23,27.5875,19.11416667
18/1/2016 19:00,2016-01-18T19:00:00,-2.496666667,22.23,27.69416667,18.515
18/1/2016 20:00,2016-01-18T20:00:00,-2.731666667,22.22916667,27.56583333,18.30666667
18/1/2016 21:00,2016-01-18T21:00:00,-3.131666667,22.22416667,27.25,18.185
18/1/2016 22:00,2016-01-18T22:00:00,-3.534166667,22.23,27.0675,18.185
18/1/2016 23:00,2016-01-18T23:00:00,-3.89,22.23,26.9525,18.005
19/1/2016 0:00,2016-01-19T00:00:00,-4.2575,22.23,26.8525,17.9975
19/1/2016 1:00,2016-01-19T01:00:00,-4.195,22.23,26.78083333,18.03
19/1/2016 2:00,2016-01-19T02:00:00,-4.119166667,22.23,26.71666667,17.98833333
19/1/2016 3:00,2016-01-19T03:00:00,-4.259166667,22.22916667,26.66083333,17.93583333
19/1/2016 4:00,2016-01-19T04:00:00,-4.300833333,22.23,26.615,17.8925
19/1/2016 5:00,2016-01-19T05:00:00,-4.790833333,22.2225,26.56416667,17.84333333
19/1/2016 6:00,2016-01-19T06:00:00,-5.095833333,22.23,26.53333333,17.9425
19/1/2016 7:00,2016-01-19T07:00:00,-4.599166667,22.22916667,26.53,18.1725
19/1/2016 8:00,2016-01-19T08:00:00,-4.316666667,22.22833333,26.53833333,18.40083333
19/1/2016 9:00,2016-01-19T09:00:00,-3.605,22.23,26.86416667,18.2675
19/1/2016 10:00,2016-01-19T10:00:00,-3.4925,22.23,27.26166667,18.49666667
19/1/2016 11:00,2016-01-19T11:00:00,-2.926666667,22.23333333,26.975,18.21833333
19/1/2016 12:00,2016-01-19T12:00:00,-1.8375,22.23833333,26.85,18.07166667
19/1/2016 13:00,2016-01-19T13:00:00,-0.8225,22.23916667,26.785,17.9975
19/1/2016 14:00,2016-01-19T14:00:00,-0.496666667,22.23916667,26.7425,17.9925
19/1/2016 15:00,2016-01-19T15:00:00,-0.4175,22.24,26.7025,17.92416667
19/1/2016 16:00,2016-01-19T16:00:00,-0.406666667,22.23833333,26.68333333,17.90166667
19/1/2016 17:00,2016-01-19T17:00:00,-1.1925,22.24,26.66,17.92333333
19/1/2016 18:00,2016-01-19T18:00:00,-1.474166667,22.23583333,26.64166667,18.07166667
19/1/2016 19:00,2016-01-19T19:00:00,-1.370833333,22.23,26.62166667,18.01583333
19/1/2016 20:00,2016-01-19T20:00:00,-1.500833333,22.23,26.63166667,17.96666667
19/1/2016 21:00,2016-01-19T21:00:00,-1.453333333,22.23166667,26.55916667,17.63
19/1/2016 22:00,2016-01-19T22:00:00,-2.176666667,22.23333333,26.5175,17.635
19/1/2016 23:00,2016-01-19T23:00:00,-2.449166667,22.23416667,26.47583333,17.6425
20/1/2016 0:00,2016-01-20T00:00:00,-3.483333333,22.24,26.44166667,17.62833333
20/1/2016 1:00,2016-01-20T01:00:00,-3.77,22.24,26.40583333,17.59583333
20/1/2016 2:00,2016-01-20T02:00:00,-4.031666667,22.24,26.38333333,17.58666667
20/1/2016 3:00,2016-01-20T03:00:00,-4.563333333,22.24,26.3425,17.6125
20/1/2016 4:00,2016-01-20T04:00:00,-5.101666667,22.24,26.31166667,17.62666667
20/1/2016 5:00,2016-01-20T05:00:00,-5.244166667,22.23833333,26.29666667,17.59166667
20/1/2016 6:00,2016-01-20T06:00:00,-4.89,22.23833333,26.2775,17.60583333
20/1/2016 7:00,2016-01-20T07:00:00,-4.995833333,22.235,26.28,17.935
20/1/2016 8:00,2016-01-20T08:00:00,-5.194166667,22.23,26.27,18.18916667
20/1/2016 9:00,2016-01-20T09:00:00,-4.933333333,22.22666667,26.29833333,18.17
20/1/2016 10:00,2016-01-20T10:00:00,-3.538333333,22.2225,26.31,18.11666667
20/1/2016 11:00,2016-01-20T11:00:00,-2.54,22.23,26.30666667,18.0575
20/1/2016 12:00,2016-01-20T12:00:00,-1.13,22.23,26.31166667,17.99333333
20/1/2016 13:00,2016-01-20T13:00:00,-0.5475,22.23,26.31666667,17.95083333
20/1/2016 14:00,2016-01-20T14:00:00,0.1275,22.23,26.3625,17.915
20/1/2016 15:00,2016-01-20T15:00:00,1.0475,22.23,26.38166667,17.82166667
20/1/2016 16:00,2016-01-20T16:00:00,1.884166667,22.23,26.3625,17.61333333
20/1/2016 17:00,2016-01-20T17:00:00,0.806666667,22.23,26.345,17.5675
20/1/2016 18:00,2016-01-20T18:00:00,-0.38,22.23,26.3375,17.48166667
20/1/2016 19:00,2016-01-20T19:00:00,-0.623333333,22.23,26.3225,17.3475
20/1/2016 20:00,2016-01-20T20:00:00,0.0475,22.23,26.305,17.3525
20/1/2016 21:00,2016-01-20T21:00:00,-0.131666667,22.23,26.285,17.465
20/1/2016 22:00,2016-01-20T22:00:00,-0.2075,22.23,26.2625,17.34833333
20/1/2016 23:00,2016-01-20T23:00:00,0.145833333,22.23,26.23333333,17.29916667
21/1/2016 0:00,2016-01-21T00:00:00,0.061666667,22.23,26.2175,17.31833333
21/1/2016 1:00,2016-01-21T01:00:00,-0.246666667,22.23166667,26.18666667,17.26083333
21/1/2016 2:00,2016-01-21T02:00:00,-0.275,22.23583333,26.175,17.3525
21/1/2016 3:00,2016-01-21T03:00:00,0.429166667,22.23416667,26.14833333,17.33666667
21/1/2016 4:00,2016-01-21T04:00:00,0.818333333,22.23333333,26.13166667,17.255
21/1/2016 5:00,2016-01-21T05:00:00,0.5875,22.235,26.1275,17.26833333
21/1/2016 6:00,2016-01-21T06:00:00,0.513333333,22.23,26.1025,17.31916667
21/1/2016 7:00,2016-01-21T07:00:00,0.819166667,22.22583333,26.1075,17.615
21/1/2016 8:00,2016-01-21T08:00:00,0.378333333,22.22166667,26.13166667,17.95833333
21/1/2016 9:00,2016-01-21T09:00:00,0.475,22.22166667,26.155,18.07833333
21/1/2016 10:00,2016-01-21T10:00:00,0.705833333,22.22333333,26.1825,18.14166667
21/1/2016 11:00,2016-01-21T11:00:00,1.676666667,22.23,26.19833333,18.08166667
21/1/2016 12:00,2016-01-21T12:00:00,1.750833333,22.23,26.23916667,18.09833333
21/1/2016 13:00,2016-01-21T13:00:00,2.3625,22.23,26.29833333,18.1125
21/1/2016 14:00,2016-01-21T14:00:00,2.915833333,22.23,26.47583333,18.09416667
21/1/2016 15:00,2016-01-21T15:00:00,2.335833333,22.23,27.05416667,18.5675
21/1/2016 16:00,2016-01-21T16:00:00,2.120833333,22.23,27.29416667,18.7975
21/1/2016 17:00,2016-01-21T17:00:00,0.988333333,22.23,27.41,18.92416667
21/1/2016 18:00,2016-01-21T18:00:00,0.3075,22.23,27.49666667,18.87583333
21/1/2016 19:00,2016-01-21T19:00:00,0.110833333,22.23,27.8225,18.64083333
21/1/2016 20:00,2016-01-21T20:00:00,0.075833333,22.22583333,29.12166667,19.18833333
21/1/2016 21:00,2016-01-21T21:00:00,-0.3875,22.22,28.84666667,19.12666667
21/1/2016 22:00,2016-01-21T22:00:00,-0.810833333,22.22166667,28.04666667,18.81583333
21/1/2016 23:00,2016-01-21T23:00:00,-1.183333333,22.22833333,27.57416667,18.52083333
22/1/2016 0:00,2016-01-22T00:00:00,-1.5575,22.22916667,27.29916667,18.15416667
22/1/2016 1:00,2016-01-22T01:00:00,-1.79,22.23,27.11916667,18.06916667
22/1/2016 2:00,2016-01-22T02:00:00,-2.079166667,22.23,26.98583333,18.105
22/1/2016 3:00,2016-01-22T03:00:00,-2.290833333,22.23,26.87416667,18.12916667
22/1/2016 4:00,2016-01-22T04:00:00,-2.385,22.23,26.78333333,18.04333333
22/1/2016 5:00,2016-01-22T05:00:00,-2.715,22.23,26.70583333,18.00083333
22/1/2016 6:00,2016-01-22T06:00:00,-2.938333333,22.23,26.645,18.03
22/1/2016 7:00,2016-01-22T07:00:00,-2.56,22.23,26.655,18.32166667
22/1/2016 8:00,2016-01-22T08:00:00,-2.405,22.23,27.145,19.0675
22/1/2016 9:00,2016-01-22T09:00:00,-2.016666667,22.23,27.4525,19.47166667
22/1/2016 10:00,2016-01-22T10:00:00,-1.8275,22.32083333,28.00416667,19.75916667
22/1/2016 11:00,2016-01-22T11:00:00,-0.870833333,22.505,28.86666667,20.3075
22/1/2016 12:00,2016-01-22T12:00:00,-0.056666667,22.51666667,29.19333333,20.65583333
22/1/2016 13:00,2016-01-22T13:00:00,1.063333333,22.675,28.87333333,20.26166667
22/1/2016 14:00,2016-01-22T14:00:00,1.7925,22.68916667,29.15,20.68583333
22/1/2016 15:00,2016-01-22T15:00:00,2.0875,22.72833333,29.41416667,20.92666667
22/1/2016 16:00,2016-01-22T16:00:00,1.960833333,22.7025,29.39333333,20.55583333
22/1/2016 17:00,2016-01-22T17:00:00,0.673333333,22.68833333,29.74583333,20.61833333
22/1/2016 18:00,2016-01-22T18:00:00,0.108333333,22.70333333,29.59583333,20.8875
22/1/2016 19:00,2016-01-22T19:00:00,-0.243333333,22.715,29.14166667,20.53
22/1/2016 20:00,2016-01-22T20:00:00,-0.448333333,22.72333333,28.65,19.9425
22/1/2016 21:00,2016-01-22T21:00:00,-0.320833333,22.72916667,28.30583333,19.44916667
22/1/2016 22:00,2016-01-22T22:00:00,0.020833333,22.72083333,28.0725,19.31333333
22/1/2016 23:00,2016-01-22T23:00:00,0.435,22.68333333,27.89083333,19.27333333
23/1/2016 0:00,2016-01-23T00:00:00,1.193333333,22.71333333,27.75,19.0525
23/1/2016 1:00,2016-01-23T01:00:00,1.743333333,22.73666667,27.63666667,18.93833333
23/1/2016 2:00,2016-01-23T02:00:00,1.985,22.68583333,27.55333333,18.9625
23/1/2016 3:00,2016-01-23T03:00:00,2.191666667,22.6875,27.48333333,18.8775
23/1/2016 4:00,2016-01-23T04:00:00,2.763333333,22.69833333,27.43416667,18.7125
23/1/2016 5:00,2016-01-23T05:00:00,3.36,22.725,27.39,18.49083333
23/1/2016 6:00,2016-01-23T06:00:00,3.3025,22.74083333,27.3475,18.42416667
23/1/2016 7:00,2016-01-23T07:00:00,3.620833333,22.7225,27.30166667,18.18166667
23/1/2016 8:00,2016-01-23T08:00:00,4.415,22.71083333,27.26,18.01666667
23/1/2016 9:00,2016-01-23T09:00:00,4.670833333,22.715,27.23666667,18.12
23/1/2016 10:00,2016-01-23T10:00:00,5.328333333,22.6975,27.20583333,17.97666667
23/1/2016 11:00,2016-01-23T11:00:00,5.810833333,22.7125,27.18333333,17.99333333
23/1/2016 12:00,2016-01-23T12:00:00,6.115,22.71166667,27.17666667,17.89166667
23/1/2016 13:00,2016-01-23T13:00:00,7.145833333,22.70166667,27.14,17.875
23/1/2016 14:00,2016-01-23T14:00:00,7.655833333,22.68166667,27.125,17.825
23/1/2016 15:00,2016-01-23T15:00:00,7.910833333,22.67583333,27.125,17.83833333
23/1/2016 16:00,2016-01-23T16:00:00,7.5575,22.73,27.11,17.8675
23/1/2016 17:00,2016-01-23T17:00:00,7.064166667,22.7175,27.1,17.8475
23/1/2016 18:00,2016-01-23T18:00:00,6.591666667,22.73166667,27.1,17.8525
23/1/2016 19:00,2016-01-23T19:00:00,6.810833333,22.73166667,27.1,17.94083333
23/1/2016 20:00,2016-01-23T20:00:00,6.0825,22.72916667,27.1,18.0575
23/1/2016 21:00,2016-01-23T21:00:00,4.56,22.71916667,27.1,18.28666667
23/1/2016 22:00,2016-01-23T22:00:00,4.2325,22.71666667,27.1,18.28416667
23/1/2016 23:00,2016-01-23T23:00:00,3.510833333,22.73666667,27.085,18.40333333
24/1/2016 0:00,2016-01-24T00:00:00,2.87,22.7725,27.07,18.5175
24/1/2016 1:00,2016-01-24T01:00:00,2.52,22.78916667,27.06333333,18.52416667
24/1/2016 2:00,2016-01-24T02:00:00,2.066666667,22.79083333,27.04666667,18.58333333
24/1/2016 3:00,2016-01-24T03:00:00,1.494166667,22.79666667,27.04,18.66916667
24/1/2016 4:00,2016-01-24T04:00:00,1.094166667,22.8,27.02666667,18.745
24/1/2016 5:00,2016-01-24T05:00:00,0.7475,22.7925,27.005,18.67333333
24/1/2016 6:00,2016-01-24T06:00:00,1.299166667,22.78166667,26.99333333,18.64666667
24/1/2016 7:00,2016-01-24T07:00:00,1.789166667,22.76666667,26.98166667,18.53833333
24/1/2016 8:00,2016-01-24T08:00:00,1.436666667,22.75083333,26.98,18.61
24/1/2016 9:00,2016-01-24T09:00:00,1.381666667,22.73833333,26.9575,18.6175
24/1/2016 10:00,2016-01-24T10:00:00,2.129166667,22.73166667,26.95,18.52666667
24/1/2016 11:00,2016-01-24T11:00:00,3.28,22.7525,26.93333333,18.38583333
24/1/2016 12:00,2016-01-24T12:00:00,4.2875,22.7625,26.93,18.31416667
24/1/2016 13:00,2016-01-24T13:00:00,4.879166667,22.74083333,26.93166667,18.185
24/1/2016 14:00,2016-01-24T14:00:00,5.859166667,22.76666667,26.9175,18.115
24/1/2016 15:00,2016-01-24T15:00:00,6.235833333,22.7625,26.9,18.0425
24/1/2016 16:00,2016-01-24T16:00:00,6.2,22.77,26.89833333,17.8575
24/1/2016 17:00,2016-01-24T17:00:00,6.191666667,22.76916667,26.89833333,17.9775
24/1/2016 18:00,2016-01-24T18:00:00,6.098333333,22.76833333,26.89166667,17.98333333
24/1/2016 19:00,2016-01-24T19:00:00,6.163333333,22.7675,26.88666667,18.06166667
24/1/2016 20:00,2016-01-24T20:00:00,6.449166667,22.75583333,26.88166667,18.00333333
24/1/2016 21:00,2016-01-24T21:00:00,6.9875,22.74916667,26.88,18.05416667
24/1/2016 22:00,2016-01-24T22:00:00,7.486666667,22.73916667,26.88,18.02916667
24/1/2016 23:00,2016-01-24T23:00:00,7.263333333,22.71583333,26.8775,18.03833333
25/1/2016 0:00,2016-01-25T00:00:00,7.305833333,22.70333333,26.88,18.06166667
25/1/2016 1:00,2016-01-25T01:00:00,7.41,22.7,26.88,18.115
25/1/2016 2:00,2016-01-25T02:00:00,7.451666667,22.69166667,26.88,18.18333333
25/1/2016 3:00,2016-01-25T03:00:00,7.716666667,22.6825,26.88,18.18333333
25/1/2016 4:00,2016-01-25T04:00:00,7.491666667,22.6825,26.8775,18.1675
25/1/2016 5:00,2016-01-25T05:00:00,6.374166667,22.67583333,26.88,18.30916667
25/1/2016 6:00,2016-01-25T06:00:00,5.728333333,22.67833333,26.88333333,18.3975
25/1/2016 7:00,2016-01-25T07:00:00,5.086666667,22.685,26.8925,18.515
25/1/2016 8:00,2016-01-25T08:00:00,4.4075,22.68916667,26.94166667,18.7475
25/1/2016 9:00,2016-01-25T09:00:00,4.706666667,22.6875,26.9575,18.88416667
25/1/2016 10:00,2016-01-25T10:00:00,5.821666667,22.68916667,26.9725,18.815
25/1/2016 11:00,2016-01-25T11:00:00,7.5525,22.69333333,26.97833333,18.665
25/1/2016 12:00,2016-01-25T12:00:00,9.1525,22.69916667,27.01916667,18.6075
25/1/2016 13:00,2016-01-25T13:00:00,10.53916667,22.69083333,27.05333333,18.58583333
25/1/2016 14:00,2016-01-25T14:00:00,11.74916667,22.69083333,27.0725,18.50916667
25/1/2016 15:00,2016-01-25T15:00:00,12.40583333,22.695,27.085,18.48666667
25/1/2016 16:00,2016-01-25T16:00:00,12.365,22.695,27.06833333,18.27
25/1/2016 17:00,2016-01-25T17:00:00,11.03,22.69666667,27.07,18.245
25/1/2016 18:00,2016-01-25T18:00:00,9.275833333,22.69166667,27.07,18.47083333
25/1/2016 19:00,2016-01-25T19:00:00,7.998333333,22.69,27.06166667,18.30416667
25/1/2016 20:00,2016-01-25T20:00:00,7.413333333,22.68666667,27.05166667,18.23666667
25/1/2016 21:00,2016-01-25T21:00:00,7.435,22.6825,27.04166667,18.21916667
25/1/2016 22:00,2016-01-25T22:00:00,6.723333333,22.67833333,27.03166667,18.14833333
25/1/2016 23:00,2016-01-25T23:00:00,5.876666667,22.67333333,27.03,18.10333333
26/1/2016 0:00,2016-01-26T00:00:00,5.290833333,22.69666667,27.0125,18.09916667
26/1/2016 1:00,2016-01-26T01:00:00,4.929166667,22.69916667,26.99833333,18.14416667
